Part Guid	Part Name	Assembly	Full Assembly Name	Drawing	Drawing Path	Stock Name	Material	Manufacturer	Finishes	Insulations	TCG	LCG	VCG	Length	Length with Green	Nest	Nest Drawing	Nominal Size	Weight	Article Number	Spool Name	Description	Area	Branch	Stock Type	System	SpoolGUID	PRIMARY AssemblyGUID
853af79b-195b-411c-9abe-a33e01647af9	K1-141-8	P11	PROJECT/U01/0106/0106-ES10/0106-ES09/0106-ES08/0106-ES07/0106-ES04/0106-ES03/P11	U01_FR72	Units\\U01\\Structure\\Frame\\U01_FR72.dwg	PL08	Steel Gr. A	ACME		N/A	2724	43196	3896	N/A	N/A	U01_PL08-NT010	U01_PL08	N/A	2.475	N/A	N/A	Bhd 2500 (P)	39405	N/A	N/A	N/A	NULL	bd7e538e-fee6-4174-9a0c-6cc8d0640ac0
8544f7ef-d338-4d12-bb58-c1ee7bbdb063	K6-14-8	P01	PROJECT/U01/0106/0106-ES10/0106-ES09/0106-ES08/0106-ES07/0106-ES04/0106-ES03/0106-ES02/0106-ES01/P01	U01_FR82	Units\\U01\\Structure\\Frame\\U01_FR82.dwg	PL08	Steel Gr. A	ACME		N/A	1186	49204	3877	N/A	N/A	U01_PL08-NT010	U01_PL08	N/A	1.937	N/A	N/A	 Deck CL	30850	N/A	N/A	N/A	NULL	bef2cbb3-ded3-4455-bf91-6cc8cf79f2e2
854b92c8-f5ee-48a4-95f4-d5c0bf9d1232	SSI-0101-P15-S01	P15	PROJECT/U01/0101/0101-ES15/0101-ES14/0101-ES11/0101-ES09/0101-ES08/0101-ES06/0101-ES03/0101-ES01/P15	U01_FR69	Units\\U01\\Structure\\Frame\\U01_FR69.dwg	FB 100x10	Steel Gr. A	ACME		N/A	1145	41341	700	1360	1360	FB 100X10-018	N/A	N/A	9.806	N/A	N/A	Floor Fr.69 (P)	136000	N/A	Flat Bar	N/A	NULL	a5fb898c-dacc-40ba-aca8-cdf711e43333
8554090d-b3ee-4a12-a8ad-ad7f6bde2dba	COUPLING-MISC-D114.3-085	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	615_U02_Chilled water	Units\\U02\\Piping\\615_U02_Chilled water.dwg	COUPLING-MISC-D114.3	N/A	MISC		20mm	3424	34435	6270	N/A	N/A	N/A	N/A	N/A	1.9	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
85554725-a4f9-4d15-980a-58567c0b891e	P-819	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	641_U02_Bilge and ballast	Units\\U02\\Piping\\641_U02_Bilge and ballast.dwg	FLANGE-80x88,9-RSt 37-2	Steel RSt 37-2	MISC			-5594	34714	2514	20	N/A	N/A	N/A	80 mm	3.79	N/A	N/A	N/A	N/A	641-BL01	N/A	641	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
8558f6cb-e528-4f50-b413-1d5214cd0a90	K7-14-8	P13	PROJECT/U01/0107/0107-ES06/P13	U01_FR83	Units\\U01\\Structure\\Frame\\U01_FR83.dwg	PL08	Steel Gr. A	ACME		N/A	-3004	49656	4198	N/A	N/A	U01_PL08-NT010	U01_PL08	N/A	1.977	N/A	N/A	Bhd Fr.83	31481	N/A	N/A	N/A	NULL	80de3db0-8034-48bd-b57b-6cc8d481eb5a
855e254b-600c-4cf5-bc3c-1fa2398b63b5	SSI-0205-P01-P08	P01	PROJECT/U02/0205/0205-ES05/P01	U02_FR48	Units\\U02\\Structure\\Frame\\U02_FR48.dwg	PL08	Steel Gr. A	ACME		N/A	-6478	28804	3914	N/A	N/A	U02_PL08-NT005	U02_PL08	N/A	2.881	N/A	N/A	Side Shell Stbd	45883	N/A	N/A	N/A	NULL	6da53d26-103d-4916-9155-f20312471341
855f202a-baa1-4e77-851c-0fa8e0dcf492	SSI-0207-G10-P04	G10	PROJECT/U02/0207/0207-ES07/0207-ES06/0207-ES05/0207-ES04/G10	U02_FR62	Units\\U02\\Structure\\Frame\\U02_FR62.dwg	PL07	Steel Gr. A	ACME		N/A	-2429	37196	6474	N/A	N/A	U02_PL07-NT002	U02_PL07	N/A	1.965	N/A	N/A	Girder 2500 Stbd Fwd	35760	N/A	N/A	N/A	NULL	3d650d6d-c2a2-478b-91da-f1feac1e1ef7
8561011f-626a-4879-a951-305fa2408647	P-1287	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	542_U02_Fresh cooling water Main Engines	Units\\U02\\Piping\\542_U02_Fresh cooling water Main Engines.dwg	PIPE-114,3x3,6-St 37.0	Steel St 37.0	MISC			5417	28453	3982	650	650	N/A	N/A	100 mm	6.389	N/A	N/A	N/A	N/A	542-01-FC01	N/A	542-01	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
85639566-a73d-4ee2-ba8b-4b1ab52418eb	P-2211	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	632_U02_Sanitary fresh water TTD	Units\\U02\\Piping\\632_U02_Sanitary fresh water TTD.dwg	ELBOW-90-SANPRESS-2316.1-D35,0-1.4401	Stainless Steel 1.4401	VIEGA		20mm	-1894	35168	2511	167	N/A	N/A	N/A	32 mm	0.228	N/A	N/A	N/A	N/A	632-FC01	N/A	632	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
8564f70c-6253-47f7-b2ad-2f3e62fedef4	P-3455	Unassigned Pipe	PROJECT/U02/Unassigned Pipe	122_U02_Vent filling and sounding pipes	Units\\U02\\Piping\\122_U02_Vent filling and sounding pipes.dwg	PEN-114,3x3,6-L160-ST37.2	Steel galv	DEFAULT			6750	38800	6700	160	160	N/A	N/A	100 mm	1.573	N/A	N/A	N/A	N/A	Deck penetrations MD	N/A	PENETRATIONS	NULL	e6191842-d6c2-4843-924a-0d2d26e7b927
856bc7db-f90d-4a41-9f7b-8fe54b7bd22c	SSI-0103-P02-S03	P02	PROJECT/U01/0103/0103-ES06/0103-ES05/0103-ES04/0103-ES03/0103-ES02/0103-ES01/P02	U01_TWD 4100	Units\\U01\\Structure\\Deck\\U01_TWD 4100.dwg	HP120x7	Steel Gr. A	ACME		N/A	-4323	40206	4026	2951	2951	HP120x7-048	N/A	N/A	22.846	N/A	N/A	Tween Dk	N/A	N/A	Bulb Flat	N/A	NULL	cd05120a-d738-4b6f-b980-90b3175f7ff8
8573aade-e97b-49c1-95c6-8861d1218842	P-1860	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	672_U01_Black and grey water TTD	Units\\U01\\Piping\\672_U01_Black and grey water TTD.dwg	PIPE-44.5x2,0-1.4571	Stainless Steel 1.4571	MISC			740	40088	2525	2195	2195	N/A	N/A	40 mm	4.171	N/A	N/A	N/A	N/A	672-GW01	N/A	672	NULL	dac3d286-ab37-4023-9a85-5cb778534578
8579c41a-85aa-4fdc-b35b-fdf1f7ea675e	SSI-0206-P05-S02	P05	PROJECT/U02/0206/0206-ES03/0206-ES04/0206-ES06/P05	U02_TWD 4100	Units\\U02\\Structure\\Deck\\U02_TWD 4100.dwg	HP100x7	Steel Gr. A	ACME		N/A	3308	30605	4042	1605	1605	HP100x7-055	N/A	N/A	10.823	N/A	N/A	Tween Deck Port Aft	N/A	N/A	Bulb Flat	N/A	NULL	afe4f725-d343-46cc-9846-2df040091ac9
859f8bd4-5c36-4f8a-b102-8ea60b25c73c	P-6106	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	TEE-RED-2418-28x22x28-VIEGA	Copper Cu	VIEGA			-4540	35121	5591	N/A	N/A	N/A	N/A	25 mm - 20 mm	0.15	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
85a6a945-c6d4-403c-a227-b45649c5ac8b	COUPLING-MISC-D44.5-022	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	672_U02_Black and grey water TD	Units\\U02\\Piping\\672_U02_Black and grey water TD.dwg	COUPLING-MISC-D44.5	N/A	MISC			2569	30196	5926	N/A	N/A	N/A	N/A	N/A	0.5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
85a7319b-78bf-424f-b225-411a6ef45fad	P-12614	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	623_U01_Heating water	Units\\U01\\Piping\\623_U01_Heating water.dwg	ELBOW-45-2426.1-15,0x1,0-VIEGA	Copper Cu	VIEGA			4607	45485	6580	61	N/A	N/A	N/A	12 mm	0.024	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	dac3d286-ab37-4023-9a85-5cb778534578
85ac718d-91f9-4546-8f28-8f2d4d0a301e	SSI-0206-P01-P07	P01	PROJECT/U02/0206/0206-ES03/P01	U02_FR58	Units\\U02\\Structure\\Frame\\U02_FR58.dwg	PL07	Steel Gr. A	ACME		N/A	2426	34796	3446	N/A	N/A	U02_PL07-NT002	U02_PL07	N/A	1.817	N/A	N/A	Tween Deck CL Aft	33060	N/A	N/A	N/A	NULL	07df9b50-83b7-487d-b722-f1ecb05ad783
85b4abe2-57d2-4c0a-a316-fdd4780ebe2b	SSI-0205-P02-S05	P02	PROJECT/U02/0205/0205-ES05/0205-ES04/0205-ES02/0205-ES01/P02	U02_MD 6700	Units\\U02\\Structure\\Deck\\U02_MD 6700.dwg	HP100x7	Steel Gr. A	ACME		N/A	-4784	34206	6640	398	398	HP100x7-055	N/A	N/A	2.592	N/A	N/A	Main Deck Stbd	N/A	N/A	Bulb Flat	N/A	NULL	cb0b6ca9-13a8-416e-83c2-f20312591517
85b6528d-e76b-460c-ae40-1fa81a88e12c	SSI-0107-P11-S02	P11	PROJECT/U01/0107/0107-ES06/0107-ES05/0107-ES04/P11	U01_FR72+170	Units\\U01\\Structure\\Frame\\U01_FR72+170.dwg	HP100x7	Steel Gr. A	ACME		N/A	-1995	43428	5369	2553	2553	HP100x7-089	N/A	N/A	17.056	N/A	N/A	Bhd Fr.72 + 170 (S)	N/A	N/A	Bulb Flat	N/A	NULL	1d3781ad-74af-488b-9067-6cc8d4379a03
85c4f12e-0e41-4ed7-bee8-c29e9b9656e5	P-3105	Unassigned Pipe	PROJECT/U02/Unassigned Pipe	647_U02_Cross flooding lines	Units\\U02\\Piping\\647_U02_Cross flooding lines.dwg	BLKHD FLANGE-1SIDE-300x323,9-GRAD.A	Steel Gr. A	MISC			-2775	35385	2100	38	N/A	N/A	N/A	300 mm	21	N/A	N/A	N/A	N/A	BP01	N/A	647	NULL	e6191842-d6c2-4843-924a-0d2d26e7b927
85c8d4dc-4e73-47c1-9cf1-88b9b1f3de91	P-6008	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	295_U01_Supper system	Units\\U01\\Piping\\295_U01_Supper system.dwg	FLANGE-80x88,9-RSt 37-2	Steel RSt 37-2	MISC			-5144	45902	4654	20	N/A	N/A	N/A	80 mm	3.79	N/A	N/A	N/A	N/A	295-SP26	N/A	295	NULL	dac3d286-ab37-4023-9a85-5cb778534578
85d6357d-2576-424f-b121-b46304c0895b	P-5143	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	672_U02_Black and grey water TTD	Units\\U02\\Piping\\672_U02_Black and grey water TTD.dwg	ELBOW-45-53x1,5-STgalv-LORO-X	Steel galv	LOROWERK			-3531	34514	3819	214	N/A	N/A	N/A	50 mm	0.4	N/A	N/A	N/A	N/A	672-GW07	N/A	672	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
85daeb5a-49ce-4375-a219-c86bb25f4e70	P-13500	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	632_U02_Sanitary fresh water TD	Units\\U02\\Piping\\632_U02_Sanitary fresh water TD.dwg	PIPE-22,0x1,0-WICU	Copper Cu	MISC		20mm	-4205	34997	6251	446	446	N/A	N/A	20 mm	0.263	N/A	N/A	N/A	N/A	632-FC01	N/A	632	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
85f214b1-0dc7-4f0c-91f3-bed9d1cd80b8	P-4843	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	672_U02_Black and grey water TD	Units\\U02\\Piping\\672_U02_Black and grey water TD.dwg	PIPE-44.5x2,0-1.4571	Stainless Steel 1.4571	MISC			-3849	35248	4559	1799	1799	N/A	N/A	40 mm	3.418	N/A	N/A	N/A	N/A	672-GW01	N/A	672	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
85f8c93d-abb0-4923-b64d-fc4a4d6719e8	SSI-0200-P75-P01	P75	PROJECT/U02/0200/0200-ES11/0200-ES10/0200-ES99/P75	U02_L1500 SB	Units\\U02\\Structure\\LngBhd\\U02_L1500 SB.dwg	PL07	Steel Gr. A	ACME		N/A	-1496	36863	2406	N/A	N/A	U02_PL07-NT011	U02_PL07	N/A	318.009	N/A	N/A	Tank Bhd 1500 Stbd	5787246	N/A	N/A	N/A	NULL	951ed355-7adb-43fa-9469-f1ecb0945f8c
8601cf7f-4c17-4222-a471-73c597f600bc	P-12313	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	623_U01_Heating water	Units\\U01\\Piping\\623_U01_Heating water.dwg	TEE-RED-2418-28x15x28-VIEGA	Copper Cu	VIEGA			4231	43651	6552	N/A	N/A	N/A	N/A	25 mm - 12 mm	0.15	N/A	N/A	N/A	N/A	623-HR01	N/A	623	NULL	dac3d286-ab37-4023-9a85-5cb778534578
8605f770-e118-4f77-aa87-85e62914d326	P-1796	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	632_U01_Sanitary fresh water TTD	Units\\U01\\Piping\\632_U01_Sanitary fresh water TTD.dwg	RED-SANPRESS-2315.1-54x42-1.4401	Stainless Steel 1.4401	VIEGA		20mm	2363	43135	3238	103	N/A	N/A	N/A	50 mm - 40 mm	0.175	N/A	N/A	N/A	N/A	632-FF01	N/A	632	NULL	dac3d286-ab37-4023-9a85-5cb778534578
860b2321-9de2-4e02-9471-bb5ba76637e5	P-4222	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	615_U02_Chilled water	Units\\U02\\Piping\\615_U02_Chilled water.dwg	RED-114,3x3,6-88,9x3,2-St 37.0	Steel St 37.0	MISC		20mm	2984	26910	4566	100	N/A	N/A	N/A	100 mm - 80 mm	1	N/A	N/A	N/A	N/A	CR01	N/A	615	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
860c69ac-4477-4503-ab17-23f108cdc8bc	P-3057	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	641_U02_Bilge and ballast	Units\\U02\\Piping\\641_U02_Bilge and ballast.dwg	PIPE-W-88,9x3,6-ST37.0	Steel St 37.0	MISC			-625	34475	1955	20	20	N/A	N/A	80 mm	0.151	N/A	N/A	N/A	N/A	641-BL05	N/A	641	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
8615b162-8d89-47fc-8792-b50e3f3c5479	SSI-0105-P01-P23	P01	PROJECT/U01/0105/0105-ES06/0105-ES05/P01	U01_FR81	Units\\U01\\Structure\\Frame\\U01_FR81.dwg	PL08	Steel Gr. A	ACME		N/A	-3927	48596	4238	N/A	N/A	U01_PL08-NT008	U01_PL08	N/A	3.095	N/A	N/A	Shell	49279	N/A	N/A	N/A	NULL	90f5d28d-f309-4d68-b08c-00c554e8fbc6
86171d89-c9a7-410e-86ef-9f6eb78ee5aa	SSI-0202-P02-P07	P02	PROJECT/U02/0202/0202-ES08/0202-ES07/0202-ES06/P02	U02_FR61	Units\\U02\\Structure\\Frame\\U02_FR61.dwg	PL09	Steel Gr. A	ACME		N/A	6232	36596	3944	N/A	N/A	U02_PL09-NT020	U02_PL09	N/A	9.59	N/A	N/A	Tween Deck Port Fwd	135736	N/A	N/A	N/A	NULL	df9ffea4-e1d4-4ffd-8f9f-e028703c5f54
861e1ab2-c7e4-4dd6-b7fb-74180c62419c	P-13101	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	PIPE-35,0x1,5-WICU	Copper Cu	MISC			-6164	34362	4754	52	52	N/A	N/A	32 mm	0.073	N/A	N/A	N/A	N/A	623-HR01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
861e37ff-20e3-4af8-ac7a-c8b47e9b8d0b	P-6134	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	SCK-FT-2262-35xG11/4-VIEGA	Bronze Rg	VIEGA			-6011	35125	5402	83	N/A	N/A	N/A	32 mm	0.116	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
861efd5c-28dc-46a5-8022-4e2e8e34fe8e	COUPLING-MISC-D60,3-044	Unassigned Equipment	PROJECT/U02/Unassigned Equipment	122_U02_Vent filling and sounding pipes	Units\\U02\\Piping\\122_U02_Vent filling and sounding pipes.dwg	COUPLING-MISC-D60.3	N/A	MISC			2673	35220	4396	N/A	N/A	N/A	N/A	N/A	0.8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	NULL	7750d9dd-79a0-4346-9a01-e543081373d8
8625898b-b35e-4d0b-b285-ca153f39902a	P-2684	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	641_U01_Bilge and ballast	Units\\U01\\Piping\\641_U01_Bilge and ballast.dwg	PIPE-W-76,1x3,6-ST37.0	Steel St 37.0	MISC			1650	44514	509	89	89	N/A	N/A	65 mm	0.573	N/A	N/A	N/A	N/A	641-BL03	N/A	641	NULL	dac3d286-ab37-4023-9a85-5cb778534578
86261f75-15e7-4cc8-9768-0b641d9d8cd5	P-13044	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	RED-2215.1XL-88,9x54-VIEGA	Bronze Rg	VIEGA			-4771	35125	6003	126	N/A	N/A	N/A	80 mm - 50 mm	0.6	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
86294eb0-5b60-497a-adaf-17c47b65ab93	SSI-0203-P15-P03	P15	PROJECT/U02/0203/0203-ES08/0203-ES07/0203-ES05/P15	U02_FR59	Units\\U02\\Structure\\Frame\\U02_FR59.dwg	PL08	Steel Gr. A	ACME		N/A	-6224	35653	3104	N/A	N/A	U02_PL08-NT003	U02_PL08	N/A	5.701	N/A	N/A	Bhd Fr59	90774	N/A	N/A	N/A	NULL	c426e181-16db-4ebb-b439-8d70fbbf6bdf
86418648-561b-48e9-9674-f3adfc44fdf5	SSI-0102-P03-P14	P03	PROJECT/U01/0102/0102-ES06/0102-ES05/P03	U01_FR79	Units\\U01\\Structure\\Frame\\U01_FR79.dwg	PL07	Steel Gr. A	ACME		N/A	3171	47396	2711	N/A	N/A	U01_PL07-NT018	U01_PL07	N/A	4.768	N/A	N/A	Shell Stringer	86765	N/A	N/A	N/A	NULL	3f16f7c6-802e-45f7-97cb-6cc8c2ed58e6
8643b944-aedc-411b-a9c1-e4473a2f0712	SSI-0207-G07-P03	G07	PROJECT/U02/0207/0207-ES07/0207-ES06/0207-ES05/0207-ES04/G07	U02_FR62	Units\\U02\\Structure\\Frame\\U02_FR62.dwg	PL07	Steel Gr. A	ACME		N/A	-69	37196	6472	N/A	N/A	U02_PL07-NT001	U02_PL07	N/A	1.926	N/A	N/A	Girder CL Fwd	35053	N/A	N/A	N/A	NULL	3602ebea-46cc-479d-9911-f1feab995b31
864de887-afd2-4b68-93ce-e41c264257b7	P-4372	SPOOLS	PROJECT/U02/SPools	522_U02_Fuel oil filling transfer & overflow system	Units\\U02\\Piping\\522_U02_Fuel oil filling transfer & overflow system.dwg	FLANGE-80x88,9-RSt 37-2	Steel RSt 37-2	MISC			-450	31370	1831	20	N/A	N/A	N/A	80 mm	3.79	N/A	522-FO13-002	N/A	N/A	522-FO13	N/A	522	b7ae71c9-8841-4965-ac76-5da067ca506a	2433574f-8db7-42e8-9a6a-1fa541a15d2f
865874f5-f090-4515-b971-5182d63e6c10	SPIRO-SAFE BEND 125 15-001	Unspooled HVAC	PROJECT/U01/Unspooled HVAC	610_U01_Air condition and ventilation_TD	Units\\U01\\HVAC\\610_U01_Air condition and ventilation_TD.dwg	SPIRO-SAFE BEND 125 15	Steel galv	MISC			-3146	40942	6451	33	33	N/A	N/A	N/A	0.006	N/A	N/A	N/A	N/A	EC1.2 / 152	N/A	611	NULL	f2b7e1a0-d71f-4a6b-b56f-0becf08faaaa
86616877-b1e8-4081-964f-3508d89db89a	P-11584	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	534_U02_Dirty and waste oil	Units\\U02\\Piping\\534_U02_Dirty and waste oil.dwg	PIPE-60,3x2,9-St 37.0	Steel St 37.0	MISC			5408	31033	4531	1339	1339	N/A	N/A	50 mm	5.504	N/A	N/A	N/A	N/A	534-DO03	N/A	534	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
8662b3f8-4f1f-4b8a-9066-fe0e850080b1	SSI-0202-P02-P01	P02	PROJECT/U02/0202/0202-ES08/0202-ES07/0202-ES06/P02	U02_TWD 4100	Units\\U02\\Structure\\Deck\\U02_TWD 4100.dwg	PL07	Steel Gr. A	ACME		N/A	5339	37090	4104	N/A	N/A	U02_PL07-NT009	U02_PL07	N/A	412.464	N/A	N/A	Tween Deck Port Fwd	7506185	N/A	N/A	N/A	NULL	df9ffea4-e1d4-4ffd-8f9f-e028703c5f54
866928ce-5e84-4a9d-a9d4-0006841a51c3	L3-3-9	P56	PROJECT/U02/0201/0201-ES09/0201-ES08/P56	U02_L2500 SB	Units\\U02\\Structure\\LngBhd\\U02_L2500 SB.dwg	PL09	Steel Gr. A	ACME		N/A	-2504	31842	1730	N/A	N/A	U02_PL09-NT017	U02_PL09	N/A	0.383	N/A	N/A	Bottom Girder 2500 Stbd	5423	N/A	N/A	N/A	NULL	3f4b9b61-bd16-4c8d-993b-0601b48543c0
86797bd8-31f9-41bf-9443-e050deac855e	SSI-0106-P11-S06	P11	PROJECT/U01/0106/0106-ES10/0106-ES09/0106-ES08/0106-ES07/0106-ES04/0106-ES03/P11	U01_L2500 PS	Units\\U01\\Structure\\LngBhd\\U01_L2500 PS.dwg	FB 60x8	Steel Gr. A	ACME		N/A	2529	39231	3960	300	300	FB  60X 8-002	N/A	N/A	1.04	N/A	N/A	Bhd 2500 (P)	18000	N/A	Flat Bar	N/A	NULL	bd7e538e-fee6-4174-9a0c-6cc8d0640ac0
86837f26-eaee-4729-977f-24b1427f3242	P-13272	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	623_U01_Heating water	Units\\U01\\Piping\\623_U01_Heating water.dwg	ELBOW-90-2416-15,0x1,0-VIEGA	Copper Cu	VIEGA			1246	42926	3905	72	N/A	N/A	N/A	12 mm	0.03	N/A	N/A	N/A	N/A	623-HR01	N/A	623	NULL	dac3d286-ab37-4023-9a85-5cb778534578
8692cc2b-ceee-4fab-92f0-ebfdc27bc775	P-5200	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	615_U02_Chilled water	Units\\U02\\Piping\\615_U02_Chilled water.dwg	PIPE-42,0x1,5-WICU	Copper Cu	MISC		20mm	5765	34400	4786	113	113	N/A	N/A	40 mm	0.192	N/A	N/A	N/A	N/A	CS01	N/A	615	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
869e216f-1f2c-4cf0-9622-8d6201101b89	P-8298	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	542_U02_Freshwater cooling auxiliaries	Units\\U02\\Piping\\542_U02_Freshwater cooling auxiliaries.dwg	PIPE-48,3x2,6-St 37.0	Steel St 37.0	MISC			2126	29394	3197	1989	1989	N/A	N/A	40 mm	5.827	N/A	N/A	N/A	N/A	542-02-FC12	N/A	542-02	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
869f75e3-1fb5-45ab-93a6-0027fce6092f	SSI-0201-P65-F02	P65	PROJECT/U02/0201/0201-ES12/P65	U02_FR47	Units\\U02\\Structure\\Frame\\U02_FR47.dwg	FB 100x10	Steel Gr. A	ACME		N/A	495	28204	175	508	508	FB 100X10-013	N/A	N/A	3.657	N/A	N/A	Bottom Shell Aft Port	50830	N/A	Flat Bar	N/A	NULL	135e4b38-5ad3-45bb-a82f-a17b0310b027
86a42835-ed3d-4f7e-8e8a-f12b1d63cc09	SSI-0201-P65-S05	P65	PROJECT/U02/0201/0201-ES12/P65	U02_L 250	Units\\U02\\Structure\\LngBhd\\U02_L 250.dwg	HP200x10	Steel Gr. A	ACME		N/A	241	36902	120	3000	3000	HP200x10-005	N/A	N/A	60.218	N/A	N/A	Bottom Shell Aft Port	N/A	N/A	Bulb Flat	N/A	NULL	135e4b38-5ad3-45bb-a82f-a17b0310b027
86bd6e2c-344c-4298-a2ba-5bf4ecfc5024	SSI-0201-P01-S02	0201-ES02	PROJECT/U02/0201/0201-ES05/0201-ES02	U02_TT 1800	Units\\U02\\Structure\\Deck\\U02_TT 1800.dwg	HP140x8	Steel Gr. A	ACME		N/A	2991	30006	1716	4451	4451	HP140x8-015	N/A	N/A	46.688	N/A	N/A	N/A	N/A	N/A	Bulb Flat	N/A	NULL	2c193c10-e561-4ce5-800b-ba7590276c04
86cd98f3-0a85-40af-8add-1e9bb5529c1d	P-10920	Unspooled Pipe	PROJECT/U01/Unspooled Pipe	672_U01_Black and grey water TTD	Units\\U01\\Piping\\672_U01_Black and grey water TTD.dwg	PIPE-57x2,0-1.4571	Stainless Steel 1.4571	MISC			-2064	39619	3834	2500	2500	N/A	N/A	50 mm	6.775	N/A	N/A	N/A	N/A	672-GW02	N/A	672	NULL	dac3d286-ab37-4023-9a85-5cb778534578
86d2a858-bf13-4d4d-9c46-41bb33741dd8	P-1162	PIPING	PROJECT/U01/PIPING	632_U01_Sanitary fresh water TD	Units\\U01\\Piping\\632_U01_Sanitary fresh water TD.dwg	PIPE-18,0x1,0-WICU	Copper Cu	MISC		20mm	2839	44630	6421	183	183	N/A	N/A	15 mm	0.088	N/A	632-FC01-008	N/A	N/A	632-FC01	N/A	632	1f2eeb88-0734-47ec-a456-b000c2d843ba	21ded010-51d2-4718-967b-9b31beef1228
86d2e20c-dd9a-4e18-a21e-e4100f6ea3ca	P-12398	Unspooled Pipe	PROJECT/U02/Unspooled Pipe	623_U02_Heating water	Units\\U02\\Piping\\623_U02_Heating water.dwg	PIPE-15,0x1,0-WICU	Copper Cu	MISC			3200	36742	6585	2506	2506	N/A	N/A	12 mm	0.977	N/A	N/A	N/A	N/A	623-HS01	N/A	623	NULL	b98c9a71-f7fa-47ae-b9a7-92a591f7a579
86db8d5e-6dcd-4a01-959e-027dba8d4e1a	SSI-0201-P65-P03	P65	PROJECT/U02/0201/0201-ES12/P65	U02_FR49	Units\\U02\\Structure\\Frame\\U02_FR49.dwg	PL07	Steel Gr. A	ACME		N/A	570	29404	110	N/A	N/A	U02_PL07-NT002	U02_PL07	N/A	4.091	N/A	N/A	Bottom Shell Aft Port	74441	N/A	N/A	N/A	NULL	135e4b38-5ad3-45bb-a82f-a17b0310b027
86e793f0-798b-4ed7-91fe-ff2e3186d7cb	SSI-0201-P50-S13	P50	PROJECT/U02/0201/0201-ES05/0201-ES02/P50	U02_FR59	Units\\U02\\Structure\\Frame\\U02_FR59.dwg	HP160x8	Steel Gr. A	ACME		N/A	4493	35495	1362	1072	1072	HP160x8-008	N/A	N/A	13.592	N/A	N/A	Bhd Fr.59	N/A	N/A	Bulb Flat	N/A	NULL	8f8f114f-50ce-45fc-8e93-f23c8ac0fdbd
